,Universidad,Facultad,Título,Tipo de Título,Duración,Condiciones de Ingreso,Domicilio,Teléfono,Web,Mail,Disciplina,Provincia,Ámbito
2304,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad de Derecho,"Martillero Público, Corredor ( Inmobiliario y Mobiliario ), Administrador de Consorcios y Tasador",Otros Pregrados,2 Años,Ingreso Directo,Av. Alicia Moreau de Justo 1400 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(00810) 3334647,www.uca.edu.ar ,ingreso@uca.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2305,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad de Derecho y Ciencias Sociales del Rosario,"Martillero Público, Corredor ( Inmobiliario y Mobiliario ), Administrador de Consorcios y Tasador",Otros Pregrados,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 3314 - Rosario - Santa Fé ,(00341) 4368000,www.uca.edu.ar ,ingreso_rosario@uca.edu.ar,Economía y Administración,Santa Fé,Privado
2306,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad Teresa de Ávila,Contador Público,Grado,4 Años,Consulte con la Institución,Buenos Aires 239 - Paraná - Entre Ríos ,(00343) 4312583,www.uca.edu.ar ,ingreso_parana@uca.edu.ar,Economía y Administración,Entre Ríos,Privado
2307,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad Teresa de Ávila,Licenciado en Administración de Empresas,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Buenos Aires 239 - Paraná - Entre Ríos ,(00343) 4312583,www.uca.edu.ar ,ingreso_parana@uca.edu.ar,Economía y Administración,Entre Ríos,Privado
2308,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad Teresa de Ávila,"Martillero Público, Corredor ( Inmobiliario y Mobiliario ), Administrador de Consorcios y Tasador",Otros Pregrados,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Buenos Aires 239 - Paraná - Entre Ríos ,(00343) 4312583,www.uca.edu.ar ,ingreso_parana@uca.edu.ar,Economía y Administración,Entre Ríos,Privado
2309,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad Teresa de Ávila,Técnico Administrativo en Producción Regional,Otros Pregrados,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Buenos Aires 239 - Paraná - Entre Ríos ,(00343) 4312583,www.uca.edu.ar ,ingreso_parana@uca.edu.ar,Economía y Administración,Entre Ríos,Privado
2310,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,Facultad Teresa de Ávila,Técnico en Administración Pública,Otros Pregrados,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Buenos Aires 239 - Paraná - Entre Ríos ,(00343) 4312583,www.uca.edu.ar ,ingreso_parana@uca.edu.ar,Economía y Administración,Entre Ríos,Privado
2311,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Analista Universitario en Comercialización,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2312,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Analista Universitario en Comercio Internacional,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2313,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Analista Universitario en Gestión de Empresas (Cont.Pub.),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2314,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Analista Universitario en Gestión de Empresas (Lic.Administ.),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2315,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Analista Universitario en Gestión de Empresas (Lic. Ing.Com. 4 años),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2316,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Contador Público,Grado,4.5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2317,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Licenciado en Administración,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2318,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Licenciado en Comercialización,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2319,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Licenciado en Comercio Internacional,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2320,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Licenciado en Ingeniería Comercial,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2321,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Técnico Universitario en Ventas,Otros Pregrados,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2322,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales,Técnico Universitario en Ventas - MD,Otros Pregrados,5 Cuatrimestres,Consulte con la Institución,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2323,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Analista Universitario en Comercialización,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2324,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Analista Universitario en Comercio Internacional,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2325,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Analista Universitario en Gestión de Empresas (Cont.Pub.),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2326,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Analista Universitario en Gestión de Empresas (Lic.Administ.),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2327,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Analista Universitario en Gestión de Empresas (Lic. Ing.Com. 4 años),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2328,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Contador Público,Grado,4.5 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2329,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Licenciado en Administración,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2330,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Licenciado en Comercialización,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2331,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Licenciado en Comercio Internacional,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2332,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Licenciado en Ingeniería Comercial,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2333,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - Rosario,Técnico Universitario en Ventas,Otros Pregrados,2 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,uairosario@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2334,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - San Nicolas,Analista Universitario en Comercio Internacional,Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Don Bosco 80 - San Nicolas - Buenos Aires ,(00336) 4455195,www.uai.edu.ar ,uaisannicolas@uai.edu.ar,Economía y Administración,Buenos Aires,Privado
2335,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - San Nicolas,Analista Universitario en Gestión de Empresas (Lic. Ing.Com. 4 años),Título Intermedio,3 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Don Bosco 80 - San Nicolas - Buenos Aires ,(00336) 4455195,www.uai.edu.ar ,uaisannicolas@uai.edu.ar,Economía y Administración,Buenos Aires,Privado
2336,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - San Nicolas,Licenciado en Comercio Internacional,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Don Bosco 80 - San Nicolas - Buenos Aires ,(00336) 4455195,www.uai.edu.ar ,uaisannicolas@uai.edu.ar,Economía y Administración,Buenos Aires,Privado
2337,Universidad Abierta Interamericana,Facultad de Ciencias Empresariales - San Nicolas,Licenciado en Ingeniería Comercial,Grado,4 Años,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Don Bosco 80 - San Nicolas - Buenos Aires ,(00336) 4455195,www.uai.edu.ar ,uaisannicolas@uai.edu.ar,Economía y Administración,Buenos Aires,Privado
2338,Universidad Abierta Interamericana,Facultad de Derecho y Ciencias Políticas,"Martillero Público, Corredor y Administrador de Consorcio",Otros Pregrados,5 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 43427788,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2339,Universidad Abierta Interamericana,Facultad de Derecho y Ciencias Políticas - Rosario,"Martillero Público, Corredor y Administrador de Consorcio",Otros Pregrados,5 Cuatrimestres,Asistencia y Aprobación a Curso de Ingreso o Nivelación,Av. Pellegrini 1816 - Rosario - Santa Fé ,(00341) 4408010,www.uai.edu.ar ,contacto@uai.edu.ar,Economía y Administración,Santa Fé,Privado
2340,Universidad Adventista del Plata,Facultad de Ciencias Económicas y de la Administración,Analista Administrativo,Título Intermedio,3 Años,Ingreso Directo,25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,(00343) 4910300,http://www.uapar.edu/ ,uap@uapar.edu,Economía y Administración,Entre Ríos,Privado
2341,Universidad Adventista del Plata,Facultad de Ciencias Económicas y de la Administración,Analista Contable,Título Intermedio,3 Años,Ingreso Directo,25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,(00343) 4910300,http://www.uapar.edu/ ,uap@uapar.edu,Economía y Administración,Entre Ríos,Privado
2342,Universidad Adventista del Plata,Facultad de Ciencias Económicas y de la Administración,Asistente Ejecutivo/a,Otros Pregrados,2.5 Años,Ingreso Directo,25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,(00343) 4910300,http://www.uapar.edu/ ,uap@uapar.edu,Economía y Administración,Entre Ríos,Privado
2343,Universidad Adventista del Plata,Facultad de Ciencias Económicas y de la Administración,Contador Público,Grado,5 Años,Ingreso Directo,25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,(00343) 4910300,http://www.uapar.edu/ ,uap@uapar.edu,Economía y Administración,Entre Ríos,Privado
2344,Universidad Adventista del Plata,Facultad de Ciencias Económicas y de la Administración,Licenciado en Administración,Grado,5 Años,Ingreso Directo,25 de Mayo 99 - Libertador General San Martín - Entre Ríos ,(00343) 4910300,http://www.uapar.edu/ ,uap@uapar.edu,Economía y Administración,Entre Ríos,Privado
2345,Universidad Argentina de la Empresa,Facultad de Administración y Negocios,Analista en Comercialización,Título Intermedio,5 Cuatrimestres,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2346,Universidad Argentina de la Empresa,Facultad de Arquitectura y Diseño,Licenciado en Gestión de Arte,Grado,4 Años,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2347,Universidad Argentina de la Empresa,Facultad de Ciencias Económicas,Analista Administrativo Agropecuario,Título Intermedio,5 Cuatrimestres,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2348,Universidad Argentina de la Empresa,Facultad de Ciencias Económicas,Analista Administrativo Universitario,Título Intermedio,5 Cuatrimestres,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2349,Universidad Argentina de la Empresa,Facultad de Ciencias Económicas,Analista Contable y Administrativo,Título Intermedio,5 Cuatrimestres,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2350,Universidad Argentina de la Empresa,Facultad de Ciencias Económicas,Analista en Comercio Internacional,Título Intermedio,5 Cuatrimestres,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
2351,Universidad Argentina de la Empresa,Facultad de Ciencias Económicas,Analista en Economía,Título Intermedio,5 Cuatrimestres,Consulte con la Institución,Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,(0011) 40007600,www.uade.edu.ar ,admision@uade.edu.ar,Economía y Administración,Ciudad Autonoma de Buenos Aires,Privado
