Condiciones de Ingreso;Disciplina;Domicilio;Duración;Estrategica;Facultad;Mail;Provincia;Teléfono;Tipo de Título;Título;Universidad;Web;existe_1988;existe_2003;Ámbito
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Colón 90 - Mendoza - Mendoza ;4 Años;True;Facultad Universidad de Congreso;ucongreso@ucongreso.edu.ar;Mendoza;(00261) 4230630;Grado;Licenciado en Comercialización;Universidad de Congreso;http://www.ucongreso.edu.ar/ ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Colón 90 - Mendoza - Mendoza ;4.5 Años;True;Facultad Universidad de Congreso;ucongreso@ucongreso.edu.ar;Mendoza;(00261) 4230630;Grado;Licenciado en Comercialización con orientación en Comercialización Internacional;Universidad de Congreso;http://www.ucongreso.edu.ar/ ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Colón 90 - Mendoza - Mendoza ;4 Años;True;Facultad Universidad de Congreso;ucongreso@ucongreso.edu.ar;Mendoza;(00261) 4230630;Grado;Licenciado en Comercio Exterior;Universidad de Congreso;http://www.ucongreso.edu.ar/ ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Colón 90 - Mendoza - Mendoza ;4 Años;False;Facultad Universidad de Congreso;ucongreso@ucongreso.edu.ar;Mendoza;(00261) 4230630;Grado;Licenciado en Economía;Universidad de Congreso;http://www.ucongreso.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Av. Colón 90 - Mendoza - Mendoza ;3 Años;True;Facultad Universidad de Congreso;ucongreso@ucongreso.edu.ar;Mendoza;(00261) 4230630;Título Intermedio;Técnico Universitario en Comercio Exterior;Universidad de Congreso;http://www.ucongreso.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;True;Facultad de Administración;informes@uflo.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 46109300;Título Intermedio;Analista Administrativo Contable;Universidad de Flores;www.uflo.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Facultad de Administración;informes@uflo.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 46109300;Grado;Contador Público Nacional;Universidad de Flores;www.uflo.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Facultad de Administración;informes@uflo.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 46109300;Grado;Licenciado en Administración;Universidad de Flores;www.uflo.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Mengelle 8 - Cipolletti - Río Negro ;2 Años;True;Facultad de Administración - Subsede Comahue;infocomahue@uflo.edu.ar;Rio Negro;(00299) 4783388;Título Intermedio;Analista Administrativo Contable;Universidad de Flores;www.uflo.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Mengelle 8 - Cipolletti - Río Negro ;4 Años;True;Facultad de Administración - Subsede Comahue;infocomahue@uflo.edu.ar;Rio Negro;(00299) 4783388;Grado;Licenciado en Administración;Universidad de Flores;www.uflo.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;4 Años;True;Facultad de Ciencias Económicas y Jurídicas;fcej@uda.edu.ar;Mendoza;(00261) 5201623;Grado;Contador Público Nacional;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;4 Años;True;Facultad de Ciencias Económicas y Jurídicas;fcej@uda.edu.ar;Mendoza;(00261) 5201623;Grado;Licenciado en Administración;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Consulte con la Institución;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;3 Semestres;True;Facultad de Ciencias Económicas y Jurídicas;fcej@uda.edu.ar;Mendoza;(00261) 5201623;Ciclo de Licenciatura;Licenciado en Administración de Salud - Ciclo de Licenciatura;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;4 Años;False;Facultad de Ciencias Económicas y Jurídicas;fcej@uda.edu.ar;Mendoza;(00261) 5201623;Grado;Licenciado en Economía;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Consulte con la Institución;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;3 Semestres;True;Facultad de Ciencias Sociales y Administrativas;fcsa@uda.edu.ar;Mendoza;(00261) 5201631;Ciclo de Licenciatura;Licenciado en Administración Gastronómica - Ciclo de Licenciatura;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Consulte con la Institución;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;3 Semestres;True;Facultad de Ciencias Sociales y Administrativas;fcsa@uda.edu.ar;Mendoza;(00261) 5201631;Ciclo de Licenciatura;Licenciado en Administración Hotelera - Ciclo de Licenciatura;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Catamarca 147 - Mendoza - Mendoza ;4 Años;True;Facultad de Ciencias Sociales y Administrativas;fcsa@uda.edu.ar;Mendoza;(00261) 5201631;Grado;Licenciado en Comercio Internacional;Universidad del Aconcagua;www.uda.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Fuerza Aérea 6500 - Córdoba - Córdoba ;4.5 Años;False;Centro Regional Universitario Córdoba IUA;informes@iua.edu.ar;Córdoba;(00351) 4435000;Grado;Contador Público - MD;Universidad de la Defensa Nacional;http://ww.iua.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Fuerza Aérea 6500 - Córdoba - Córdoba ;4.5 Años;True;Centro Regional Universitario Córdoba IUA;informes@iua.edu.ar;Córdoba;(00351) 4435000;Grado;Licenciado en Administración - MD;Universidad de la Defensa Nacional;http://ww.iua.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Economía y Administración;Av. Fuerza Aérea 6500 - Córdoba - Córdoba ;2.5 Años;True;Centro Regional Universitario Córdoba IUA;informes@iua.edu.ar;Córdoba;(00351) 4435000;Título Intermedio;Técnico Universitario en Administración - MD;Universidad de la Defensa Nacional;http://ww.iua.edu.ar ;;;Público
Consulte con la Institución;Economía y Administración;Maipú 262 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;60 Meses;True;Facultad de la Armada;rectorado@undef.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 43172000;Grado;Licenciado en Administración Naval;Universidad de la Defensa Nacional;www.ara.mil.ar ;True;True;Público
Exámen de Ingreso;Economía y Administración;Av Cabildo 65 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;9 Semestres;True;Facultad del Ejército;informes@iue.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 45765652;Grado;Licenciado en Conducción y Gestión Operativa - Orientación Armas;Universidad de la Defensa Nacional;www.iese.edu.ar ;True;True;Público
Exámen de Ingreso;Economía y Administración;Av Cabildo 65 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;9 Semestres;True;Facultad del Ejército;informes@iue.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 45765652;Grado;Licenciado en Conducción y Gestión Operativa - Orientación Arsenales;Universidad de la Defensa Nacional;www.iese.edu.ar ;True;True;Público
Exámen de Ingreso;Economía y Administración;Av Cabildo 65 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;9 Semestres;True;Facultad del Ejército;informes@iue.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 45765652;Grado;Licenciado en Conducción y Gestión Operativa - Orientación Intendencia;Universidad de la Defensa Nacional;www.iese.edu.ar ;True;True;Público
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;5 Años;False;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Grado;Contador Público;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;4 Años;False;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Grado;Contador Público - MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Cuatrimestres;True;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Ciclo de Complementación Curricular;Licenciado en Administración de Empresas - Ciclo de Complementación Curricular - MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Cuatrimestres;False;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Ciclo de Complementación Curricular;Licenciado en Marketing - Ciclo de Complementación Curricular - MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;True;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Técnico Universitario en Administración de Pequeñas y Medianas Empresas;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;True;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Técnico Universitario en Administración de Pequeñas y Medianas Empresas - MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;False;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Título Intermedio;Técnico Universitario en Contabilidad;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;False;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Título Intermedio;Técnico Universitario en Contabilidad -MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;True;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Técnico Universitario en Marketing con orientación en Comercio Minorista;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;True;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Técnico Universitario en Marketing con orientación en Empresas Turísticas;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;True;Facultad de Ciencias Económicas;economicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Técnico Universitario en Marketing con orientación en Entidades del Tercer Sector y Públicas;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;False;Facultad de Ciencias Jurídicas y Sociales;juridicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Martillero y Corredor Público;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;False;Facultad de Ciencias Jurídicas y Sociales;juridicas@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Otros Pregrados;Martillero y Corredor Público - MD;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Consulte con la Institución;Economía y Administración;Gascón 3145 - Mar Del Plata - Buenos Aires ;3 Años;True;Facultad de Ingeniería;informes@ufasta.edu.ar;Buenos Aires;(00223) 4990440;Título Intermedio;Técnico Universitario en Gestión Ambiental;Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino;http://www.ufasta.edu.ar/ ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Contador Público;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Administración;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Administración Naviera;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Comercio Internacional;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Economía;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Marketing;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Administración y Economía;adm_eco@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Seguros;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Asistencia a Curso de Ingreso o Nivelación;Economía y Administración;Av. Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Facultad de Ciencias Jurídicas, Sociales y de la Comunicación;udemm@udemm.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 49539000;Grado;Licenciado en Administración de Recursos Humanos;Universidad de la Marina Mercante;www.udemm.edu.ar ;;;Privado
Exámen de Ingreso;Economía y Administración;Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Secretaria Académica;info@ucema.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 63143000;Grado;Contador Público;Universidad del CEMA;www.ucema.edu.ar ;;;Privado
Exámen de Ingreso;Economía y Administración;Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;True;Secretaria Académica;info@ucema.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 63143000;Grado;Licenciado en Dirección de Empresas;Universidad del CEMA;www.ucema.edu.ar ;;;Privado
Exámen de Ingreso;Economía y Administración;Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Secretaria Académica;info@ucema.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 63143000;Grado;Licenciado en Economía;Universidad del CEMA;www.ucema.edu.ar ;;;Privado
Exámen de Ingreso;Economía y Administración;Córdoba 374 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Secretaria Académica;info@ucema.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 63143000;Grado;Licenciado en Marketing;Universidad del CEMA;www.ucema.edu.ar ;;;Privado
