clave provincial,cue,anexo,sede/axo/ext,region educativa,area,nombre establecimiento,dirección calle,dirección nro.,partido,característica telefónica,teléfono,código postal,email,paraje,localidad,distrito,tipo organización,ubicación,sector de gestión,dependencia,subvención,modalidad,nivel,matrícula RA2017,latitud,longitud,Matricula est 5to
0127MS0001,603881,0,SEDE,16,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""MARIANO MORENO""",MORENO,369,Tres Lomas,2394,43-0332,6409,EES1TRESLOMAS@YAHOO.COM.AR,,TRES LOMAS,Tres Lomas,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,411.0,-36.46293,-62.85879,55.0
0127MS3011,603881,1,ANEXO,16,INTERIOR,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,SARMIENTO,S/N,Tres Lomas,2394,49-0125/490158,6437,ANEXOSECUNDARIA3011@GMAIL.COM,,INGENIERO THOMPSON,Tres Lomas,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,27.0,-36.612104,-62.910912,4.0
0128MS0001,611112,0,SEDE,14,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""EDMUNDO MARIANO SIMONETTI""",AVDA. SAN MARTIN,388,Florentino Ameghino,3388,47-1062,6064,EES1AMEGHINO@GMAIL.COM,,FLORENTINO AMEGHINO,Florentino Ameghino,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,156.0,-34.843975,-62.467074,21.0
0128MS0001,611112,0,SEDE,14,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""EDMUNDO MARIANO SIMONETTI""",AVDA. SAN MARTIN,388,Florentino Ameghino,3388,47-1062,6064,EES1AMEGHINO@GMAIL.COM,,FLORENTINO AMEGHINO,Florentino Ameghino,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,84.0,-34.843975,-62.467074,11.0
0128MS0002,621740,0,SEDE,14,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""PRINCIPE DI PIEMONTE""",MENDOZA,131,Florentino Ameghino,3388,49-6131,6065,,,BLAQUIER,Florentino Ameghino,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,67.0,-34.637316,-62.480575,9.0
0128MS0003,618816,0,SEDE,14,INTERIOR,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""DR. RENE GERONIMO FAVALORO""",19 e/ 24 y 28,792,Florentino Ameghino,3388,47-1593,6064,ESCUSECU2@YAHOO.COM.AR,,FLORENTINO AMEGHINO,Florentino Ameghino,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,290.0,-34.837389,-62.467718,39.0
0128MS0004,620428,0,SEDE,14,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,ZONA RURAL,,Florentino Ameghino,2355,15-57-0845,6063,EES4PORVENIR@GMAIL.COM,,FLORENTINO AMEGHINO,Florentino Ameghino,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,63.0,-34.947365,-62.22172,8.0
0129MS0001,603449,0,SEDE,5,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,AV. EVA PERON,1403,Presidente Perón,2224,47-7017,1862,EES129@GMAIL.COM.AR,,GUERNICA,Presidente Perón,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1926.0,-34.910727,-58.370394,258.0
0129MS0001,603449,0,SEDE,5,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,AV. EVA PERON,1403,Presidente Perón,2224,47-7017,1862,EES129@GMAIL.COM.AR,,GUERNICA,Presidente Perón,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,432.0,-34.910727,-58.370394,58.0
0129MS0002,615473,0,SEDE,5,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,CATAMARCA E/ AVELLANEDA Y SARMIENTO,223,Presidente Perón,2224,47-9325,1862,SECUNDARIA2PERON@GMAIL.COM,BARRIO SANTA MAGDALENA,GUERNICA,Presidente Perón,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1043.0,-34.912687,-58.39145,140.0
0129MS0003,617587,0,SEDE,5,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,19 34 Y 34 BIS,S/N,Presidente Perón,2224,47-9899,1862,ESCUELASECUNDARIA3PERON@YAHOO.COM.AR,LA YAYA,GUERNICA,Presidente Perón,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,549.0,-34.908798,-58.374742,74.0
0129MS0004,622867,0,SEDE,5,INTERIOR,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,RUTA PROVINCIAL 16 Y CHIVILCOY,S/N,Presidente Perón,11,4397-0704,1862,SECUNDARIA4PERON@GMAIL.COM,LA LATA,GUERNICA,Presidente Perón,ESCUELA SECUNDARIA,Rural Disperso,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,180.0,-34.907182,-58.433992,24.0
0130MS0001,608411,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""LUCIANO H VALETTE""",DIEGO LAURE,769,Ezeiza,11,4232-8991,1806,MEDIA1EZEIZA@YAHOO.COM.AR,EZEIZA,JOSE MARIA EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1119.0,-34.860469,-58.51812,150.0
0130MS0001,608411,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""LUCIANO H VALETTE""",DIEGO LAURE,769,Ezeiza,11,4232-8991,1806,MEDIA1EZEIZA@YAHOO.COM.AR,EZEIZA,JOSE MARIA EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,382.0,-34.860469,-58.51812,51.0
0130MS0002,606742,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""O. E .A.""",LARREA E/ CABRAL E ITALIA,640,Ezeiza,2274,43-0150,1812,MEDIA2OEA@GMAIL.COM,,CARLOS SPEGAZZIN,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1881.0,-34.920129,-58.597425,252.0
0130MS0002,606742,0,SEDE,5,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""O. E .A.""",LARREA E/ CABRAL E ITALIA,640,Ezeiza,2274,43-0150,1812,MEDIA2OEA@GMAIL.COM,,CARLOS SPEGAZZIN,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,376.0,-34.920129,-58.597425,50.0
0130MS0003,608428,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,LAS HERAS,49,Ezeiza,11,4386-1123,1806,EEMN_203@YAHOO.COM.AR,BARRIO LUJAN,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,875.0,-34.887676,-58.56889,117.0
0130MS0003,608428,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,LAS HERAS,49,Ezeiza,11,4386-1123,1806,EEMN_203@YAHOO.COM.AR,BARRIO LUJAN,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,435.0,-34.887676,-58.56889,58.0
0130MS0004,604944,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,DERQUI E/ PROV. UNIDAS Y LIBERTAD,658,Ezeiza,11,4232-0986,1804,MEDIA4EZEIZA@YAHOO.COM.AR,,JOSE MARIA EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1231.0,-34.851789,-58.530088,165.0
0130MS0004,604944,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,DERQUI E/ PROV. UNIDAS Y LIBERTAD,658,Ezeiza,11,4232-0986,1804,MEDIA4EZEIZA@YAHOO.COM.AR,,JOSE MARIA EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,415.0,-34.851789,-58.530088,56.0
0130MS0006,618219,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,ZAPALA,453,Ezeiza,11,4389-4531,1804,SEC.6.EZEIZA@GMAIL.COM,,LA UNION,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,332.0,-34.853755,-58.542634,44.0
0130MS0007,618210,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,LAVALLE Y BRASIL,S/N,Ezeiza,11,4386-0182,1806,SECUNDARIA7EZEIZA@GMAIL.COM,,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,415.0,-34.894054,-58.580406,56.0
0130MS0008,618629,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,LOS RAULIES Y SIMON BOLIVAR,S/N,Ezeiza,11,4398-1114,1804,OCHOSECUNDARIA@GMAIL.COM,,LA UNION,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,629.0,-34.875772,-58.532204,84.0
0130MS0009,617229,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACION SECUNDARIA Nº9,CANALE ESQ. ALBERDI,480,Ezeiza,11,4386-0060,1806,SB302CANALE@GMAIL.COM,,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,668.0,-34.894652,-58.569665,89.0
0130MS0010,617393,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACION SECUNDARIA Nº10,HUGO GUILARTE ESQ. FLORESTA,1776,Ezeiza,11,4386-1630,1804,EES10EZEIZA@GMAIL.COM,BARRIO SOL DE ORO,LA UNION,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,511.0,-34.892951,-58.536495,68.0
0130MS0011,618070,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACION SECUNDARIA Nº11,HERNANDARIAS E/ QUITO Y R. DE JANEI,S/N,Ezeiza,11,4234-9856,1806,OLMIS.SILVIA@GMAIL.COM,SAN MARTA,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,508.0,-34.908407,-58.570496,68.0
0130MS0012,618213,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,FLORENCIO VARELA,446,Ezeiza,11,4295-0717,1804,ESCUELASECUNDARIA_BASICA21@YAHOO.COM.AR,,JOSE MARIA EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,352.0,-34.841898,-58.522735,47.0
0130MS0013,623087,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,CARLOS TEJEDOR,444,Ezeiza,11,4480-0591,1806,EEMN203EZEIZA@YAHOO.COM.AR,BARRIO LA CELIA,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,86.0,-34.83001,-58.58402,12.0
0130MS0013,623087,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,CARLOS TEJEDOR,444,Ezeiza,11,4480-0591,1806,EEMN203EZEIZA@YAHOO.COM.AR,BARRIO LA CELIA,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,13.0,-34.83001,-58.58402,2.0
0130MS0014,618870,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA N° 14,ROMA Y CAMINO REAL,188,Ezeiza,2274,43-1051,,ESCUELASECUNDARIA306@GMAIL.COM,,CARLOS SPEGAZZIN,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,249.0,-34.900298,-58.59695,33.0
0130MS0015,617906,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,JOAQUIN V. GONZALES,48,Ezeiza,11,4480-0410,1802,SB312EZEIZA@GMAIL.COM,BARRIO I,JOSE MARIA EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,581.0,-34.789451,-58.521842,78.0
0130MS0016,618104,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,LOS GIRASOLES Y SAAVEDRA,301,Ezeiza,11,4386-1068,1806,SB14EZEIZA@GMAIL.COM,VISTA ALEGRE,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,684.0,-34.895343,-58.553561,92.0
0130MS0017,623346,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,RUTA 58 Y LOS ROBLES,,Ezeiza,11,15-51611685,,ANEXO319@GMAIL.COM,,CANNING,Ezeiza,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,47.0,-34.91013,-58.511879,6.0
0130MS0018,617905,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,LAS TIPAS ESQ. LOS TULIPANES,1500,Ezeiza,11,4386-3601,1804,ESB11EZEIZA@GMAIL.COM,,LA UNION,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,337.0,-34.886605,-58.55254,45.0
0130MS0019,618103,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,RIO TURBIO E/LAS CARABELAS Y LAS ANTILLAS,S/N,Ezeiza,2274,451640,1813,SB13EZEIZA@GMAIL.COM,BARRIO TRES AMERICAS,CARLOS SPEGAZZIN,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,359.0,-34.912857,-58.580473,48.0
0130MS0020,618216,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA N° 20,AV. MAIPU,752,Ezeiza,11,4295-1223,1804,SECUNDARIA16EZEIZA@GMAIL.COM,,CANNING,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,336.0,-34.87049,-58.514993,45.0
0130MS0021,617351,0,SEDE,5,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA N°21,CHUBUT,484,Ezeiza,11,42321706,1804,SECUNDARIA4LAUNION@GMAIL.COM,VILLA GOLF,LA UNION,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,397.0,-34.86217,-58.536778,53.0
0130MS2160,618104,1,EXTENSION,5,CONURBANO,EXTENSIÓN I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,MATIENZO,687,Ezeiza,11,4386-1153,1806,SECUNDARIA19EZEIZA@GMAIL.COM,BARRIO VISTA LINDA,TRISTAN SUAREZ,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,261.0,-34.891701,-58.554698,35.0
0130MS2170,623346,1,EXTENSION,5,CONURBANO,EXTENSIÓN Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,RUTA PROV. Nº52 KM.25,,Ezeiza,11,15-51611685,,ANEXOS319@GMAIL.COM,EL PORVENIR,CARLOS SPEGAZZIN,Ezeiza,ESCUELA SECUNDARIA,Rural Agrupado,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,11.0,-34.964292,-58.545855,1.0
0130MS3011,608411,1,ANEXO,5,CONURBANO,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,RACEDO,400,Ezeiza,11,4295-1516,1804,EZEIZA-SECUNDARIA20@YAHOO.COM.AR,BARRIO ALLA EN EL SUR,EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,197.0,-34.852115,-58.513268,26.0
0130MS3121,618213,1,ANEXO,5,CONURBANO,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,MALVINAS ARGENTINAS Y SAN LORENZO,1020,Ezeiza,11,4389-6081,1804,DIRESB5SB9@YAHOO.COM.AR,VILLA GUILLERMINA,EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,330.0,-34.838206,-58.511315,44.0
0130MS3122,618213,2,ANEXO,5,CONURBANO,ANEXO Nº2 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,FRENCH E/ LIBERTAD Y PUEYRREDON,630,Ezeiza,11,4389-0755/0713,1804,SB301EZEIZA@GMAIL.COM,,EZEIZA,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,502.0,-34.848726,-58.524536,67.0
0130MS3141,618870,1,ANEXO,5,CONURBANO,ANEXO I DE LA ESCUELA DE EDUCACIÓN SECUNDARIA N° 14,CHACABUCO Y PIEDRABUENA,1500,Ezeiza,2274,45-1561,1813,ESCUELASECUNDARIA306@GMAIL.COM,,CARLOS SPEGAZZIN,Ezeiza,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,248.0,-34.920504,-58.61253,33.0
0131MS0001,600216,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""BRIGADIER GRAL. JUAN F. QUIROGA""",AV. REMIGIO LOPEZ,2551,San Miguel,11,4455-0811,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,526.0,-34.56001,-58.748614,70.0
0131MS0001,600216,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""BRIGADIER GRAL. JUAN F. QUIROGA""",AV. REMIGIO LOPEZ,2551,San Miguel,11,4455-0811,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,201.0,-34.56001,-58.748614,27.0
0131MS0001,600216,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""BRIGADIER GRAL. JUAN F. QUIROGA""",AV. REMIGIO LOPEZ,2551,San Miguel,11,4455-0811,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),42.0,-34.56001,-58.748614,6.0
0131MS0002,605646,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""ING. ADOLFO SOURDEAUX""",FRANCISCO BOUREL,555,San Miguel,11,4666-5608/5646,1661,APEZLONA@HOTMAIL.COM,,BELLA VISTA,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,500.0,-34.558942,-58.675168,67.0
0131MS0002,605646,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""ING. ADOLFO SOURDEAUX""",FRANCISCO BOUREL,555,San Miguel,11,4666-5608/5646,1661,APEZLONA@HOTMAIL.COM,,BELLA VISTA,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,230.0,-34.558942,-58.675168,31.0
0131MS0003,605752,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""HEROES DE MALVINAS""",MARCOS PAZ Y PEDRO RIVERA,S/N,San Miguel,2320,46-0452,1665,EES35SANMIGUEL@YAHOO.COM.AR,SANTA BRIGIDA,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,455.0,-34.555568,-58.767405,61.0
0131MS0003,605752,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""HEROES DE MALVINAS""",MARCOS PAZ Y PEDRO RIVERA,S/N,San Miguel,2320,46-0452,1665,EES35SANMIGUEL@YAHOO.COM.AR,SANTA BRIGIDA,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,196.0,-34.555568,-58.767405,26.0
0131MS0004,607876,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""RAUL SCALABRINI ORTIZ""",ROCA,1438,San Miguel,11,4451-4250,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,486.0,-34.540971,-58.718006,65.0
0131MS0004,607876,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""RAUL SCALABRINI ORTIZ""",ROCA,1438,San Miguel,11,4451-4250,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,244.0,-34.540971,-58.718006,33.0
0131MS0005,609179,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""BELGRANO EDUCADOR""",BARRIO DE SUBOFICIALES SGTO CABRAL,,San Miguel,11,4664-6651,1659,ES5BELGRANOEDUCADOR@YAHOO.COM.AR,,CAMPO DE MAYO,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,878.0,-34.533583,-58.693645,118.0
0131MS0005,609179,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""BELGRANO EDUCADOR""",BARRIO DE SUBOFICIALES SGTO CABRAL,,San Miguel,11,4664-6651,1659,ES5BELGRANOEDUCADOR@YAHOO.COM.AR,,CAMPO DE MAYO,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Plan Fines (Trayectos y Deudores),54.0,-34.533583,-58.693645,7.0
0131MS0006,607904,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""JUANA MANSO""",ARGUERO ESQ PTE PERON,1138,San Miguel,11,4664-8586,1663,SECUNDARIA6JM@GMAIL.COM,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,809.0,-34.538238,-58.716783,108.0
0131MS0006,607904,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""JUANA MANSO""",ARGUERO ESQ PTE PERON,1138,San Miguel,11,4664-8586,1663,SECUNDARIA6JM@GMAIL.COM,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Modalidad de Jóvenes y Adultos,Nivel Medio,846.0,-34.538238,-58.716783,113.0
0131MS0007,605808,0,SEDE,9,CONURBANO,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""DOMINGO F. SARMIENTO""",ARGÜERO,1138,San Miguel,11,4664-8586,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,1119.0,-34.538073,-58.716641,150.0
0131MS0008,618275,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,BARRIO DE SUBOFICIALES SARGENTO CABRAL,S/N,San Miguel,11,4451-7179,1659,,,CAMPO DE MAYO,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,618.0,-34.533519,-58.69357,83.0
0131MS0009,618669,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,MALNATTI ESQ.DELICIAS,3100,San Miguel,11,46674373,1663,,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,168.0,-34.524912,-58.721708,23.0
0131MS0010,620231,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,SAN JOSE Y SANTA CLARA,2600,San Miguel,11,4667-4452/2535,1663,JORGE_HACHE@YAHOO.COM.AR,,MUÑIZ,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,185.0,-34.559299,-58.715231,25.0
0131MS0011,617457,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,SANTA CLARA,1195,San Miguel,11,4666-4178,1661,,BARRIO BELL PARK,BELLA VISTA,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,409.0,-34.578113,-58.695454,55.0
0131MS0012,617448,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,EMILIO LAMARCA Y JUAN NEPPER,,San Miguel,11,4468-2683,1661,LUCASCATRO1977@GM AI L.COM,LOMAS DE MARILO,BELLA VISTA,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,400.0,-34.595072,-58.721752,54.0
0131MS0013,620016,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,ARGÜERO E/ ROSETTI Y DORREGO,331,San Miguel,11,4664-5138,1663,EES13SANMIGUEL@GMAIL.COM,,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,328.0,-34.530877,-58.708676,44.0
0131MS0014,618898,0,SEDE,9,CONURBANO,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,SAINT EXUPERY Y F.SANCHEZ,S/N,San Miguel,11,4465-0958,1663,TIAROU2004@YAHOO.COM,DON ALFONSO,SAN MIGUEL,San Miguel,ESCUELA SECUNDARIA,Urbano,Estatal,Oficial,Oficial,Educación Común,Nivel Secundario,237.0,-34.553268,-58.746234,32.0
