long,lat,objectid,cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_estab,nombre_abrev,telefono,email,codpost,pagina_web,nivmod,nivelmodal,depfun,de,comunas,barrio,codigo_postal,codigo_postal_argentino,areaprogra,estado,point_x,point_y,nivel,tipest,tipoesta
-58.4652187305386,-34.6438745858368,1499,200564,20132000,201320,0,1,Primera Junta 3445,Primera Junta 3445,Esc. Primaria Común N° 16 Dr. Francisco Javier Eugenio de Santa Cruz y Espejo,EPjs 16,4612-8172,dep_epc16_de11@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,11.0,7.0,FLORES,1406,C1406HLS,06 - HOSP PIÑERO,1,99824.083,98379.8562,Primario Común,Escuela de Jornada Simple,JS (Escuela de Jornada Simple)
-58.4763615300772,-34.6431274805922,1500,200565,20163800,201638,0,1,Gral. Eugenio Garzón 3950,Gral. Eugenio Garzón 3950,Jardín de Infantes Nucleado B (EPCjc 17/11°) [Sede],JIN B-00 (17),4672-6954,dei_jinb17_de11@bue.edu.ar/jinbdeonce@gmail.com,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,11.0,9.0,PARQUE AVELLANEDA,1407,C1407HLJ,06 - HOSP PIÑERO,1,98802.4788,98462.6536,Inicial Común,Jardín de Infantes Nucleado,JIN (Jardín de Infantes Nucleado)
-58.4763615300772,-34.6431274805922,1501,200565,20167800,201678,0,1,Gral. Eugenio Garzón 3950,Gral. Eugenio Garzón 3950,Esc. Primaria Común N° 17 Gral. Juan Galo Lavalle,EPjc 17,4671-9760,dep_epc17_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,11.0,9.0,PARQUE AVELLANEDA,1407,C1407HLJ,06 - HOSP PIÑERO,1,98802.4788,98462.6536,Primario Común,Escuela de Jornada Completa,JC (Escuela de Jornada Completa)
-58.4763970513597,-34.6374283265481,1502,200566,20163801,201638,1,1,José Bonifacio 3650,José Bonifacio 3650,Jardín de Infantes Nucleado B (EPCjs 19/11°),JIN B-01 (19),4672-6954,jinbdeonce@gmail.com,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,11.0,10.0,FLORESTA,1407,C1407HEH,06 - HOSP PIÑERO,1,98799.1362,99094.883,Inicial Común,Jardín de Infantes Nucleado,JIN (Jardín de Infantes Nucleado)
-58.4763970513597,-34.6374283265481,1503,200566,20164800,201648,0,1,José Bonifacio 3650,José Bonifacio 3650,Esc. Primaria Común N° 19 Fragata ARA Libertad,EPjs 19,4671-1050,dep_epc19_de11@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,11.0,10.0,FLORESTA,1407,C1407HEH,06 - HOSP PIÑERO,1,98799.1362,99094.883,Primario Común,Escuela de Jornada Simple,JS (Escuela de Jornada Simple)
-58.4513296588655,-34.618184544372,1504,201322,20193700,201937,0,2,Dr. Juan Felipe Aranguren 1352,Dr. Juan Felipe Aranguren 1352,Inst. Suyay,I Suyay,4431-8576/2448,institutosuyay2007@yahoo.com.ar,C1405,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,OSECom,Otros Servicios Educativos de la modalidad Común,Dir Gral de Educación de Gestión Privada,7.0,6.0,CABALLITO,1405,C1405CSB,01 - HOSP ALVAREZ,1,101097.7808,101229.6945,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4360620434985,-34.6153785967679,1505,201321,20140800,201408,0,2,Dr. Gregorio Aráoz Alfaro 373,Dr. Gregorio Aráoz Alfaro 373,Escuela del Nuevo Sol,Esc del Nuevo Sol,4904-0772,S/D,C1405,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",Dir Gral de Educación de Gestión Privada,7.0,6.0,CABALLITO,1405,C1405CIC,03 - HOSP DURAND,1,102498.0585,101540.7044,"Inicial, Primario y Secundario Común",Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4333063386935,-34.6130229604698,1506,201320,20036800,200368,0,2,Bogotá 123,Bogotá 123,Escuela del Parque,Esc del Parque,4958-6100,informes@escueladelparque.com.ar,C1405,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,Dir Gral de Educación de Gestión Privada,7.0,6.0,CABALLITO,1405,C1405CLC,03 - HOSP DURAND,1,102750.8693,101801.9532,Inicial y Primario Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4525848820545,-34.5972174224968,1507,200665,20049000,200490,0,1,Fitz Roy 171,Fitz Roy 171,Esc. Primaria Común N° 12 Herminia Brumana,EPjc 12,4854-6976,escuela12de14fax@gmail.com,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,14.0,15.0,VILLA CRESPO,1414,C1414CGC,03 - HOSP DURAND,1,100982.8973,103555.6606,Primario Común,Escuela de Jornada Completa,JC (Escuela de Jornada Completa)
-58.4610507848517,-34.5968296591184,1508,200666,20160800,201608,0,1,Almte. Francisco J. Seguí 2580,Warnes 1816 - Almte. Francisco J. Seguí 2580,Jardín de Infantes Nucleado A (EPCjc 13/14°) [Sede],JIN A-00 (13),4584-2823,dei_jina13_de14@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,14.0,15.0,PATERNAL,1416,C1416CQS,01 - HOSP ALVAREZ,1,100206.2935,103598.7217,Inicial Común,Jardín de Infantes Nucleado,JIN (Jardín de Infantes Nucleado)
-58.4610507848517,-34.5968296591184,1509,200666,20058200,200582,0,1,Almte. Francisco J. Seguí 2580,Almte. Francisco J. Seguí 2580,Esc. Primaria Común N° 13 Provincia del Neuquén,EPjc 13,4581-5059,escuela13de14@gmail.com,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,14.0,15.0,PATERNAL,,,01 - HOSP ALVAREZ,1,100206.2935,103598.7217,Primario Común,Escuela de Jornada Completa,JC (Escuela de Jornada Completa)
-58.4492682920398,-34.5845158902917,1510,200667,20054400,200544,0,1,Avda. Jorge Newbery 3664,Avda. Jorge Newbery 3664,Esc. Primaria Común N° 14 Dr. Luis Agote,EPjc 14,4553-6012,14de14@gmail.com,C1427,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,14.0,15.0,CHACARITA,1427,C1427EGP,10 - HOSP TORNU,1,101287.3263,104964.6452,Primario Común,Escuela de Jornada Completa,JC (Escuela de Jornada Completa)
-58.4492682920398,-34.5845158902917,1511,200667,20235500,202355,0,1,Avda. Jorge Newbery 3664,Avda. Jorge Newbery 3664,Centro Educativo de Nivel Secundario N° 74,CENS 74,4553-6012,deaa_cens74_de14@bue.edu.ar,C1427,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,Dir de Educación del Adulto y del Adolescente,14.0,15.0,CHACARITA,1427,C1427EGP,10 - HOSP TORNU,1,101287.3263,104964.6452,Secundario de Jóvenes y Adultos,Centro Educativo de Nivel Secundario,CENS (Centro Educativo de Nivel Secundario)
-58.4656840881587,-34.6017963122282,1512,200668,20088700,200887,0,1,Juan Agustín García 1511,Juan Agustín García 1511,Esc. Primaria Común N° 15 Provincia de Mendoza,EPjs 15,4581-5608,dep_epc15_de14@bue.edu.ar,C1416,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,14.0,15.0,PATERNAL,1416,C1416EKK,01 - HOSP ALVAREZ,1,99781.28,103047.752,Primario Común,Escuela de Jornada Simple,JS (Escuela de Jornada Simple)
-58.4656840881587,-34.6017963122282,1513,200668,20197800,201978,0,1,Juan Agustín García 1511,Juan Agustín García 1511,CENOF Centro Juan Agustín García,CENOF J A García,4581-5608,fierro_calvo@hotmail.com,C1416,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Gerencia Operativa de Formación Laboral,14.0,15.0,PATERNAL,1416,C1416EKK,01 - HOSP ALVAREZ,1,99781.28,103047.752,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Centro de Educación No Formal,CENOF (Centro de Educación No Formal)
-58.4101451788571,-34.6130727540957,1514,200304,20178000,201780,0,1,Gral. Urquiza 227,Gral. Urquiza 227,Esc. Primaria p/Adultos N° 13 Brig. Gral. José Matias Zapiola,EPA 13,4931-9521,deaa_epc13_de6@bue.edu.ar,C1215,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Dir de Educación del Adulto y del Adolescente,6.0,3.0,BALVANERA,1215,C1215ADE,08 - HOSP RAMOS MEJIA,1,104875.1118,101795.5665,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Escuela Primaria para Adultos,EP (Escuela Primaria para Adultos)
-58.4193037515056,-34.6237995132074,1515,200305,20088900,200889,0,1,Castro Barros 965,Castro Barros 965,Jardín de Infantes Común N° 04/06° Mariano Boedo,JIC 04/06,4931-6149,jic4de6@gmail.com,C1217,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,6.0,5.0,BOEDO,1217,C1217ABI,03 - HOSP DURAND,1,104034.614,100606.0081,Inicial Común,Jardín de Infantes Común,JIC (Jardín de Infantes Común)
-58.4193037515056,-34.6237995132074,1516,200305,20032900,200329,0,1,Castro Barros 965,Castro 954,Esc. Primaria Común N° 14 Intendente Alvear,EPjs 14,4931-1524,dep_pc14_de6@bue.edu.ar,C1217,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,6.0,5.0,BOEDO,1217,C1217AAJ,03 - HOSP DURAND,1,104034.614,100606.0081,Primario Común,Escuela de Jornada Simple,JS (Escuela de Jornada Simple)
-58.4021722060105,-34.6334864738394,1517,200312,20157200,201572,0,1,Rondeau 2751,Cátulo Castillo 2750,Esc. Primaria Común N° 03 Dr. Juan Angel Golfarini - Inst. F. F. Bernasconi,EPjs 03 Bernasconi,4941-0495 INT 218,dep_epc93_de6@bue.edu.ar,C1261,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,6.0,4.0,PARQUE PATRICIOS,1261,C1261ACJ,05 - HOSP PENNA,1,105605.0001,99530.5873,Primario Común,Escuela de Jornada Simple,JS (Escuela de Jornada Simple)
-58.4404448179061,-34.6121435138111,1518,200370,20170600,201706,0,1,Hidalgo 635,Hidalgo 627,Jardín de Infantes Nucleado B (EPCjs 20/07°) La Veleta de Caballito [Sede],JIN B-00 (20),4904-2175,jinbde7@yahoo.com,C1405,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,7.0,6.0,CABALLITO,1405,C1405BCI,03 - HOSP DURAND,1,102096.1792,101899.6809,Inicial Común,Jardín de Infantes Nucleado,JIN (Jardín de Infantes Nucleado)
-58.4404448179061,-34.6121435138111,1519,200370,20135500,201355,0,1,Hidalgo 635,Hidalgo 635,Esc. Primaria Común N° 20 Tte. Benjamín Matienzo,EPjs 20,4902-1431,dep_epc20_de7@bue.edu.ar,C1405,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,7.0,6.0,CABALLITO,1405,C1405BCI,03 - HOSP DURAND,1,102096.1792,101899.6809,Primario Común,Escuela de Jornada Simple,JS (Escuela de Jornada Simple)
-58.4404448179061,-34.6121435138111,1520,200370,20280600,202806,0,1,Hidalgo 635,Hidalgo 635,Centro Educativo Complementario de Idiomas Extranjeros N° 22,CECIE 22,4902-1431,cecie22@hotmail.com.ar,C1405,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,OSECom,Otros Servicios Educativos de la modalidad Común,Dir de Educación Primaria,7.0,6.0,CABALLITO,1405,C1405BCI,03 - HOSP DURAND,1,102096.1792,101899.6809,Otros Servicios Educativos de la modalidad Común,Centro Educativo Complementario de Idioma Extranjero,CECDIE (Centro Educativo Complementario de Idioma Extranjero)
-58.447093570428,-34.6268374551939,1521,200402,20144900,201449,0,1,Puán 360,Puán 360,Esc. Primaria Común N° 03 Dr. Manuel Augusto Montes de Oca,EPjc 03,4432-4515,dep_epc3_de8@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,8.0,6.0,CABALLITO,1406,C1406CQH,06 - HOSP PIÑERO,1,101486.1246,100269.7435,Primario Común,Escuela de Jornada Completa,JC (Escuela de Jornada Completa)
-58.4400596570979,-34.6282698521627,1522,200403,20159500,201595,0,1,Del Barco Centenera 747,Del Barco Centenera 741,Jardín de Infantes Nucleado E (EPCjc 04/08°) El Tranvia de Caballito [Sede],JIN E-00 (04),4431-2590,dei_jine4_de8@bue.edu.ar,C1424,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,8.0,6.0,CABALLITO,1424,C1424AMO,03 - HOSP DURAND,1,102131.1033,100110.72,Inicial Común,Jardín de Infantes Nucleado,JIN (Jardín de Infantes Nucleado)
-58.4400596570979,-34.6282698521627,1523,200403,20144200,201442,0,1,Del Barco Centenera 747,Del Barco Centenera 747,Esc. Primaria Común N° 04 Organización de los Estados Americanos,EPjc 04,4432-1429,dep_epc4_de8@bue.edu.ar,C1424,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,Dir de Educación Primaria,8.0,6.0,CABALLITO,1424,C1424AMO,03 - HOSP DURAND,1,102131.1033,100110.72,Primario Común,Escuela de Jornada Completa,JC (Escuela de Jornada Completa)
-58.3875507153447,-34.6190986510167,1524,201109,20212800,202128,0,2,Pte. Luis Sáenz Peña 927,Pte. Luis Saenz Peña 927,Esc. de Formación y Capacitación Profesional,Esc Form. y Capac Profesional,4304-9525/4931-8491,institutoamgaa@yahoo.com.ar,C1110,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,OSECom,Otros Servicios Educativos de la modalidad Común,Dir Gral de Educación de Gestión Privada,3.0,1.0,CONSTITUCION,1110,C1110AAS,08 - HOSP RAMOS MEJIA,1,106946.8831,101125.7804,Otros Servicios Educativos de la modalidad Común,Instituto Educativo Incorporado a la Enseñanza Oficial,IEIEO (Instituto Educativo Incorporado a la Enseñanza Oficial)
-58.4185201020443,-34.5645521240963,1525,200472,20132900,201329,0,1,Avda. Dorrego 3751,Avda. Dorrego 3751,Inst. Superior del Prof. de Educ. Inicial Sara Chamberlain de Eccleston (sede),IES S C Eccleston (s),4772-6357,ispei_rectorado@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/areas/educacion/docentes/superior/index.php?menu_id=20596,IniCom - SNUCom,Nivel Inicial y Superior No Universitario Común,Dir de Formación Docente,9.0,14.0,PALERMO,1425,C1425GBB,04 - HOSP FERNANDEZ,1,104109.3552,107178.4765,Inicial y Superior No Universitario Común,Instituto de Educación Superior de Formación Docente,IESFD (Instituto de Educación Superior de Formación Docente)
-58.4111572084133,-34.5780528649963,1526,200473,20054700,200547,0,1,Juan Francisco Seguí 3755,Juan Francisco Seguí 3755,Centro Educativo para Niños en Tiempos y Espacios Singulares N° 02,CENTES 02,4802-0284,centesdos@yahoo.com.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp - OSEEsp,Nivel Primario Especial - Otros Servicios Educativos de la modalidad Especial,Dir de Educación Especial,9.0,14.0,PALERMO,1425,C1425ACE,04 - HOSP FERNANDEZ,1,104784.277,105680.4821,Primario Especial - Otros Servicios Educativos de la modalidad Especial,Centro Educativo para Niños en tiempos y espacios singulares,CENTES (Centro Educativo para Niños en tiempos y espacios singulares)
-58.4349259281128,-34.5807009385901,1527,200474,20103900,201039,0,1,Nicaragua 5732,Nicaragua 5732,"Esc. para NIños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 04 Dr. Rafael  Arcone",EEEyFL 04,4771-3898/7696,eeefl4_de9@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp - OSEEsp,Nivel Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,Dir de Educación Especial,9.0,14.0,PALERMO,1414,C1414BWH,04 - HOSP FERNANDEZ,1,102603.3142,105387.5804,Inicial y Primario Especial - Otros Servicios Educativos de la modalidad Especial,Escuela de Educación Especial,EEE (Escuela de Educación Especial)
-58.4138897287225,-34.5836427300966,1528,200475,20078700,200787,0,1,Avda. Raúl Scalabrini Ortiz 2760,Avda. Raúl Scalabrini Ortiz 2760,Esc. para Niños y Niñas con Severos Trastornos de la Personalidad N° 17 Arminda Aberastury,EEE 17,4804-6120/4801-0062,eee17_de9@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp,Nivel Inicial y Primario Especial,Dir de Educación Especial,9.0,14.0,PALERMO,1425,C1425DBV,04 - HOSP FERNANDEZ,1,104533.2567,105060.5067,Inicial y Primario Especial,Escuela de Educación Especial,EEE (Escuela de Educación Especial)
-58.4179978008633,-34.5855191242013,1529,200476,20108300,201083,0,1,Güemes 4059,Güemes 4059,Esc. para Niños y Niñas con Discapacidad Mental N° 25 Macacha Güemes,EEE 25,4831-3022/1763,eee25_de9@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp,Nivel Inicial y Primario Especial,Dir de Educación Especial,9.0,14.0,PALERMO,,,04 - HOSP FERNANDEZ,1,104156.2565,104852.5273,Inicial y Primario Especial,Escuela de Educación Especial,EEE (Escuela de Educación Especial)
-58.4241799143358,-34.5802747237696,1530,200477,20033700,200337,0,1,Darregueyra 2460,Darregueyra 2460,"Esc. para Niños, Niñas y Jóvenes con Pluridiscapacidad N° 26 Dr. Jorge Garber",EEE 26,4773-8047,eee26_de9@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,IniEsp - PriEsp,Nivel Inicial y Primario Especial,Dir de Educación Especial,9.0,14.0,PALERMO,1425,C1425FLR,04 - HOSP FERNANDEZ,1,103589.2938,105434.5379,Inicial y Primario Especial,Escuela de Educación Especial,EEE (Escuela de Educación Especial)
-58.4413440981875,-34.5865883128267,1531,200478,20095200,200952,0,1,Bonpland 1314,Bonpland 1314,"Esc. Domiciliaria para Niños, Niñas y Jóvenes con Discapacidad N° 08",EDom 08,4771-6250,edom8_de9@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,OSECom,Otros Servicios Educativos de la modalidad Común,Dir de Educación Especial,9.0,14.0,PALERMO,1414,C1414CMN,10 - HOSP TORNU,1,102014.3001,104734.6199,Otros Servicios Educativos de la modalidad Común,Escuela de Educación Especial,EEE (Escuela de Educación Especial)
-58.4423196918115,-34.5579501219258,1532,200479,20138700,201387,0,1,La Pampa 1240,La Pampa 1240,Esc. Integral Interdisciplinaria N° 09,EII 09 (ER 09),4783-4988,edrec9_de9@bue.edu.ar,C1428,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp,Nivel Primario Especial,Dir de Educación Especial,9.0,13.0,BELGRANO,1428,C1428DYZ,04 - HOSP FERNANDEZ,1,101925.4356,107911.5515,Primario Especial,Escuela de Integración Interdisciplinaria,EII (Escuela de Integración Interdisciplinaria)
-58.4410607579246,-34.5863539025429,1533,200480,20230800,202308,0,1,Bonpland 1324,Bonpland 1324,Jardín Maternal N° 08/09° Abriendo Caminos,JM 08/09,4772-8769,jardinmaternal8de9@yahoo.com.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,Dir de Educación Inicial,9.0,14.0,PALERMO,1414,C1414CMN,10 - HOSP TORNU,1,102040.3007,104760.6182,Inicial Común,Jardín Maternal,JM (Jardín Maternal)
-58.4514369839328,-34.5756957936715,1534,200481,20109700,201097,0,1,Cap. Gral. Ramón Freire 929,Cap. Gral. Ramón Freire 929 1º piso,Centro Educativo de Nivel Secundario N° 17,CENS 17 SUTERH,5354-6600,deaa_cens17_de9@bue.edu.ar,C1426,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,Dir de Educación del Adulto y del Adolescente,9.0,13.0,COLEGIALES,1426,C1426AVS,07 - HOSP PIROVANO,1,101088.4641,105943.1083,Secundario de Jóvenes y Adultos,Centro Educativo de Nivel Secundario,CENS (Centro Educativo de Nivel Secundario)
-58.4514369839328,-34.5756957936715,1535,200481,20200601,202006,1,1,Cap. Gral. Ramón Freire 929,Cap. Gral. Ramón Freire 929,Centro de Formación Profesional N° 28 Ministro José María Freire (anexo) - SUTERH,CFP 28 (a),5354-6600 INT 5601,cfp_veintiocho@yahoo.com.ar,C1426,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,Gerencia Operativa de Formación Laboral,9.0,13.0,COLEGIALES,1426,C1426AVS,07 - HOSP PIROVANO,1,101088.4641,105943.1083,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,Centro de Formación Profesional,CFP (Centro de Formación Profesional)
